site,tag,detected,reader,antenna
0LL,384.1B79758B3C,2022-04-29 01:18:50,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:50,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:50,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:50,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:50,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:50,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:50,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:50,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:50,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:50,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:50,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:50,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:50,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:50,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:50,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:50,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:50,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:49,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:49,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:49,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:49,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:49,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:49,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:49,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:49,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:49,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:49,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:49,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:49,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:49,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:49,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:49,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:49,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:49,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:49,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:49,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:49,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:49,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:49,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:49,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:49,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:49,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:49,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:49,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:49,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:49,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:49,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:49,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:49,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:49,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:48,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:48,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:48,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:48,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:48,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:48,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:48,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:48,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:48,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:48,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:48,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:48,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:48,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:48,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:48,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:48,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:48,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:48,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:48,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:48,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:48,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:48,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:48,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:48,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:48,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:48,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:48,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:48,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:48,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:48,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:48,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:47,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:47,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:47,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:47,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:47,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:47,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:47,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:47,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:47,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:47,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:47,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:47,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:47,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:47,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:47,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:47,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:47,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:47,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:47,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:47,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:47,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:47,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:47,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:47,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:47,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:47,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:47,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:47,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:47,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:47,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:47,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:46,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:46,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:46,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:46,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:46,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:46,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:46,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:46,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:46,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:46,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:46,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:46,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:46,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:46,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:46,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:46,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:46,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:46,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:46,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:46,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:46,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:46,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:46,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:46,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:46,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:46,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:46,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:46,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:46,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:46,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:46,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:46,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:46,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:45,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:45,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:45,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:45,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:45,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:45,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:45,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:45,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:45,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:45,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:45,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:45,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:45,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:45,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:45,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:45,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:45,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:45,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:45,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:45,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:45,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:45,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:45,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:45,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:45,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:45,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:45,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:45,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:45,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:45,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:45,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:45,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:44,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:44,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:44,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:44,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:44,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:44,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:44,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:44,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:44,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:44,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:44,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:44,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:44,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:44,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:44,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:44,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:44,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:44,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:44,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:44,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:44,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:44,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:44,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:44,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:44,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:44,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:44,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:44,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:44,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:44,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:44,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:43,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:43,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:43,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:43,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:43,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:43,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:43,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:43,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:43,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:43,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:43,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:43,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:43,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:43,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:43,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:43,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:43,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:43,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:43,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:43,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:43,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:43,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:43,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:43,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:43,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:43,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:43,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:43,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:43,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:43,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:43,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:43,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:42,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:42,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:42,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:42,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:42,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:42,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:42,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:42,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:42,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:42,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:42,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:42,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:42,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:42,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:42,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:42,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:42,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:42,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:42,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:42,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:42,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:42,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:42,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:42,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:42,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:42,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:42,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:42,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:41,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:41,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:41,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:41,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:41,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:41,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:41,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:41,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:41,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:41,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:41,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:41,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:41,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:41,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:41,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:41,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:41,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:41,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:41,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:41,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:41,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:41,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:41,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:41,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:41,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:41,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:41,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:41,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:41,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:41,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:41,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:41,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:40,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:40,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:40,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:40,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:40,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:40,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:40,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:40,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:40,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:40,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:40,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:40,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:40,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:40,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:40,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:40,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:40,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:40,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:40,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:40,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:40,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:40,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:40,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:40,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:40,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:40,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:40,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:40,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:40,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:40,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:40,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:40,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:40,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:39,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:39,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:39,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:39,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:39,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:39,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:39,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:39,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:39,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:39,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:39,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:39,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:39,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:39,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:39,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:39,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:39,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:39,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:39,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:39,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:39,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:39,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:39,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:39,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:39,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:39,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:39,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:39,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:39,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:39,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:39,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:39,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:39,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:38,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:38,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:38,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:38,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:38,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:38,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:38,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:38,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:38,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:38,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:38,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:38,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:38,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:38,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:38,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:38,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:38,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:38,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:38,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:38,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:38,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:38,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:38,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:38,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:38,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:38,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:38,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:38,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:38,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:38,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:38,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:38,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:37,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:37,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:37,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:37,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:37,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:37,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:37,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:37,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:37,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:37,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:37,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:37,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:37,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:37,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:37,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:37,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:37,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:37,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:37,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:37,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:37,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:37,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:37,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:37,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:37,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:37,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:37,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:37,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:37,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:37,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:37,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:37,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:37,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:36,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:36,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:36,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:36,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:36,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:36,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:36,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:36,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:36,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:36,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:36,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:36,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:36,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:36,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:36,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:36,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:36,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:36,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:36,07,01
0LL,384.1B79758B3C,2022-04-29 01:18:36,07,01
